870;22640.0
872;30380.0
875;34570.0
878;33100.0
880;36880.0
884;42800.0
885;28910.0
887;24330.0
891;43870.0
892;29400.0
895;42250.0
896;29650.0
896;23780.0
896;37260.0
896;29600.0
897;30300.0
898;32620.0
898;24330.0
898;32060.0
900;33720.0
901;32210.0
901;20740.0
903;31810.0
905;27320.0
908;36780.0
909;33490.0
911;42110.0
913;27930.0
915;72140.0
916;56650.0
916;53240.0
917;71690.0
919;70680.0
919;49650.0
920;28540.0
921;44980.0
923;37360.0
927;59910.0
929;51520.0
931;47870.0
934;43530.0
936;38420.0
938;36420.0
940;43140.0
943;47350.0
945;41920.0
946;42290.0
946;29110.0
947;23510.0
950;51100.0
952;36090.0
955;39510.0
956;33020.0
956;16710.0
956;32140.0
959;42780.0
961;36990.0
963;38830.0
966;41060.0
967;37360.0
970;42570.0
971;30960.0
973;35560.0
974;46670.0
976;44140.0
976;33670.0
978;32800.0
979;26950.0
982;48930.0
983;36750.0
984;32410.0
986;40070.0
988;42110.0
988;29050.0
990;38600.0
990;12730.0
993;44260.0
997;47650.0
1001;42050.0
1003;36500.0
1003;22590.0
1005;33240.0
1005;36610.0
1008;46120.0
1008;29970.0
1009;28350.0
1009;22590.0
1010;44950.0
1013;43880.0
1014;30810.0
1016;31190.0
1017;32600.0
1019;41790.0
1022;45610.0
1023;30920.0
1024;39850.0
1025;42090.0
1026;25750.0
1028;34370.0
1031;43640.0
1033;35120.0
1034;27850.0
1036;39960.0
1039;36630.0
1040;34520.0
1043;54920.0
1046;1174740.0
1047;43790.0
1047;28800.0
1050;57080.0
1051;26560.0
1054;47960.0
1055;34930.0
1058;59170.0
1059;51930.0
1060;48260.0
1061;42230.0
1065;71080.0
1066;37330.0
1066;36780.0
1068;45880.0
1069;35040.0
1073;58550.0
1074;42270.0
1076;42010.0
1079;53680.0
1081;53900.0
1084;58730.0
1086;44160.0
1088;57720.0
1090;51800.0
1094;64230.0
1097;57830.0
1098;49300.0
1099;54560.0
1103;67990.0
1104;47670.0
1106;47890.0
1107;61630.0
1109;55190.0
1112;59090.0
1113;46940.0
1115;55150.0
1117;39820.0
1117;37900.0
1119;62330.0
1121;100690.0
1121;32450.0
1123;51630.0
1124;56720.0
1125;48540.0
1126;37930.0
1126;46070.0
1127;44590.0
1128;47420.0
1129;60210.0
1130;38810.0
1134;86050.0
1136;63440.0
1137;57150.0
1138;35400.0
1142;70340.0
1144;56420.0
1144;32150.0
1148;68470.0
1150;46110.0
1153;67190.0
1154;87790.0
1158;145380.0
1160;92300.0
1162;114460.0
1165;118660.0
1169;117010.0
1170;75160.0
1171;89850.0
1171;67590.0
1172;84020.0
1174;131960.0
1175;94340.0
1176;93880.0
1177;73190.0
1180;59650.0
1180;39330.0
1181;39770.0
1183;44540.0
1184;42680.0
1184;39740.0
1185;31680.0
1188;58790.0
1188;29200.0
1188;57590.0
1188;37750.0
1188;35990.0
1190;40800.0
1193;61860.0
1195;51730.0
1195;40300.0
1195;28480.0
1198;141770.0
1199;93260.0
1200;73770.0
1202;87760.0
1203;65980.0
1204;54730.0
1205;63830.0
1206;54330.0
1208;113100.0
1211;87780.0
1211;39040.0
1211;84010.0
1211;29930.0
1211;69870.0
1211;50240.0
1212;105750.0
1213;57350.0
1213;29680.0
1213;47550.0
1214;55700.0
1216;64050.0
1217;53290.0
1219;66290.0
1220;50370.0
1220;60470.0
1221;81460.0
1221;47380.0
1223;96610.0
1224;90900.0
1224;74160.0
1225;69600.0
1226;51620.0
1227;36170.0
1229;44120.0
1232;47050.0
1235;50710.0
1238;47970.0
1239;30740.0
1239;25230.0
1240;52320.0
1240;14550.0
1243;48920.0
1248;58680.0
1250;49850.0
1253;62510.0
1256;44090.0
1256;23500.0
1257;34110.0
1257;22070.0
1259;40320.0
1262;44300.0
1262;36110.0
1262;15730.0
1264;46270.0
1264;26830.0
1266;33380.0
1267;37650.0
1269;34720.0
1271;50450.0
1271;24400.0
1273;45140.0
1273;28530.0
1273;32990.0
1274;44580.0
1277;66390.0
1277;28140.0
1279;31380.0
1281;37880.0
1284;54380.0
1284;37020.0
1285;22320.0
1287;29360.0
1287;14730.0
1287;17860.0
1288;31470.0
1289;40220.0
1292;45960.0
1294;37080.0
1294;32840.0
1297;72490.0
1299;76350.0
1302;95660.0
1302;57890.0
1304;77360.0
1305;70310.0
1308;95800.0
1310;64090.0
1313;107970.0
1314;82370.0
1314;19070.0
1316;52050.0
1318;55830.0
1319;38220.0
1319;25910.0
1319;36000.0
1321;114180.0
1323;65440.0
1324;72460.0
1324;48110.0
1327;89120.0
1327;58500.0
1328;45310.0
1331;100850.0
1333;72770.0
1334;36370.0
1335;40290.0
1335;41570.0
1336;25610.0
1337;30350.0
1338;40000.0
1338;25080.0
1338;33070.0
1339;30980.0
1339;14550.0
1341;56970.0
1342;33020.0
1343;39390.0
1343;29050.0
1344;26440.0
1344;21570.0
1345;34190.0
1346;41130.0
1347;35940.0
1349;55130.0
1349;43270.0
1351;54890.0
1354;48160.0
1355;37020.0
1357;48990.0
1357;20230.0
1357;17770.0
1358;29380.0
1362;52790.0
1364;38190.0
1364;34690.0
1368;59850.0
1371;55810.0
1372;23430.0
1374;33370.0
1375;31950.0
1376;33920.0
1377;29010.0
1379;63490.0
1381;96720.0
1383;90770.0
1383;64860.0
1384;72050.0
1384;56460.0
1384;57400.0
1387;83970.0
1387;50390.0
1389;78820.0
1391;103790.0
1394;138240.0
1397;102520.0
1399;99310.0
1402;111670.0
1403;75010.0
1405;76320.0
1409;118700.0
1409;48680.0
1410;61130.0
1410;48170.0
1410;72690.0
1412;101260.0
1413;71150.0
1414;76280.0
1414;40710.0
1416;59620.0
1416;17830.0
1416;16120.0
1417;30580.0
1417;41800.0
1418;46250.0
1420;51270.0
1421;38370.0
1422;26320.0
1422;23480.0
1422;34040.0
1422;39880.0
1423;40070.0
1425;44760.0
1427;37050.0
1429;47220.0
1430;32250.0
1432;43930.0
1434;49010.0
1435;44870.0
1436;33560.0
1436;25890.0
1437;40590.0
1439;44500.0
1441;51740.0
1442;55810.0
1448;161230.0
1450;101160.0
1453;119140.0
1453;59380.0
1454;91200.0
1455;106700.0
1456;77290.0
1459;106160.0
1464;149620.0
1465;96720.0
1466;99600.0
1470;143880.0
1470;61570.0
1471;72780.0
1473;68160.0
1476;137410.0
1477;64680.0
1479;115280.0
1480;68350.0
1483;101510.0
1485;79340.0
1487;55680.0
1488;36870.0
1488;27400.0
1488;38730.0
1490;33280.0
1492;50040.0
1495;63600.0
1497;67220.0
1500;63560.0
1501;37550.0
1503;46780.0
1503;53180.0
1504;41080.0
1505;61250.0
1506;30980.0
1507;34350.0
1508;25340.0
1510;46810.0
1510;39850.0
1510;41240.0
1511;43690.0
1512;32440.0
1513;46110.0
1515;98750.0
1517;88570.0
1517;84000.0
1517;63140.0
1518;61710.0
1519;78160.0
1520;70650.0
1520;52150.0
1522;99020.0
1524;87160.0
1524;75600.0
1526;99720.0
1527;77130.0
1530;126470.0
1530;64870.0
1531;77090.0
1534;99060.0
1536;96660.0
1537;89900.0
1537;32740.0
1538;79980.0
1540;83440.0
1542;127690.0
1543;62740.0
1545;68190.0
1545;27670.0
1546;50970.0
1547;38890.0
1547;37400.0
1547;35710.0
1547;31150.0
1550;61450.0
1551;47460.0
1552;35260.0
1555;56940.0
1557;46590.0
1558;41650.0
1559;46240.0
1560;43480.0
1560;18060.0
1562;59700.0
1563;42260.0
1564;40080.0
1565;42970.0
1566;40580.0
1569;52700.0
1570;40210.0
1572;97160.0
1573;62510.0
1573;76790.0
1573;58910.0
1574;80220.0
1575;99040.0
1575;81260.0
1578;129360.0
1578;69430.0
1581;100000.0
1584;107650.0
1585;97350.0
1587;88600.0
1588;77530.0
1588;58630.0
1590;77850.0
1590;62490.0
1591;102140.0
1592;114830.0
1595;129820.0
1596;82290.0
1599;103310.0
1599;66500.0
1600;94900.0
1601;61740.0
1603;64390.0
1604;47050.0
1606;45170.0
1608;64910.0
1609;51730.0
1612;51260.0
1614;48230.0
1616;63560.0
1618;66510.0
1620;56750.0
1623;67030.0
1624;53400.0
1626;37330.0
1627;59400.0
1627;14390.0
1629;53290.0
1632;73370.0
1633;30960.0
1636;98560.0
1637;71380.0
1638;80370.0
1638;66250.0
1638;90990.0
1640;103930.0
1640;41130.0
1641;81910.0
1642;51400.0
1642;51840.0
1643;75660.0
1643;48250.0
1643;52270.0
1644;72200.0
1644;56550.0
1645;76840.0
1647;118720.0
1647;54670.0
1648;62960.0
1648;44340.0
1648;59520.0
1648;66180.0
1649;103800.0
1649;33190.0
1651;86490.0
1651;34820.0
1652;58490.0
1652;130850.0
1653;73660.0
1653;74370.0
1654;41150.0
1654;28920.0
1657;65360.0
1659;37820.0
1660;31110.0
1661;41580.0
1662;53760.0
1662;11690.0
1663;34090.0
1663;35130.0
1667;69250.0
1669;43440.0
1671;41610.0
1673;50070.0
1674;52710.0
1675;49210.0
1676;28790.0
1677;57570.0
1679;67020.0
1680;48960.0
1681;45480.0
1681;50040.0
1684;63770.0
1685;44400.0
1686;36540.0
1686;35970.0
1686;25450.0
1689;50760.0
1690;33820.0
1691;48190.0
1693;41740.0
1694;55240.0
1694;23030.0
1695;45900.0
1697;47090.0
1697;39820.0
1697;42990.0
1699;53180.0
1699;44260.0
1701;62030.0
1701;46450.0
1702;33330.0
1703;44850.0
1703;83320.0
1704;71610.0
1707;124440.0
1707;85300.0
1709;152700.0
1710;76270.0
1715;183440.0
1716;67590.0
1718;115720.0
1719;72440.0
1722;111630.0
1722;33650.0
1722;22430.0
1723;58640.0
1726;56750.0
1728;38480.0
1729;26290.0
1731;58260.0
1733;48020.0
1734;50710.0
1734;19920.0
1734;45650.0
1734;23530.0
1735;32130.0
1737;52790.0
1737;17490.0
1738;24870.0
1738;39570.0
1738;25570.0
1739;27610.0
1739;32390.0
1739;54980.0
1741;49380.0
1742;37880.0
1744;68840.0
1747;89160.0
1749;87760.0
1749;77870.0
1750;89910.0
1750;107920.0
1751;124580.0
1753;114520.0
1755;121050.0
1757;157970.0
1761;146400.0
1763;141840.0
1768;160260.0
1771;130180.0
1774;132470.0
1776;134160.0
1776;116610.0
1777;77180.0
1778;44350.0
1780;52310.0
1781;40310.0
1781;30200.0
1781;34920.0
1781;29050.0
1783;65680.0
1784;43750.0
1787;80480.0
1788;56380.0
1790;68900.0
1791;28070.0
1791;28160.0
1792;29290.0
1795;58880.0
1796;40400.0
1796;28730.0
1796;32720.0
1798;75420.0
1800;60280.0
1800;46030.0
1800;25520.0
1802;91910.0
1805;131940.0
1807;111800.0
1807;45370.0
1809;96770.0
1812;164820.0
1816;173470.0
1816;59450.0
1817;104000.0
1819;121240.0
1820;65200.0
1820;113100.0
1822;90820.0
1824;103750.0
1825;67880.0
1826;102050.0
1828;129630.0
1828;100720.0
1831;151450.0
1834;68250.0
1835;60210.0
1836;43480.0
1837;51710.0
1837;20690.0
1837;37820.0
1837;33500.0
1837;39490.0
1838;45140.0
1838;29450.0
1840;44320.0
1840;42320.0
1840;38900.0
1841;50230.0
1841;53350.0
1843;43890.0
1843;28590.0
1843;42540.0
1843;33560.0
1844;45510.0
1845;57370.0
1848;90960.0
1848;50830.0
1849;87840.0
1849;48940.0
1849;75030.0
1850;80740.0
1851;105710.0
1851;71020.0
1852;112350.0
1853;121550.0
1854;124640.0
1855;75930.0
1857;153100.0
1859;116900.0
1861;118590.0
1861;22430.0
1863;65350.0
1865;70230.0
1865;81290.0
1865;78330.0
1866;159150.0
1867;80710.0
1867;40400.0
1868;111960.0
1869;135920.0
1869;129730.0
1869;84000.0
1872;182640.0
1874;181270.0
1874;63410.0
1875;120740.0
1877;61920.0
1878;49250.0
1879;72530.0
1880;56060.0
1880;38080.0
1880;26420.0
1880;19640.0
1881;53660.0
1881;14820.0
1882;66350.0
1884;192440.0
1886;145240.0
1888;130710.0
1889;77050.0
1891;105120.0
1891;90110.0
1891;42660.0
1894;126210.0
1897;133810.0
1899;56920.0
1901;85150.0
1903;55370.0
1904;50400.0
1905;53510.0
1905;43500.0
1907;63320.0
1908;38130.0
1909;60270.0
1909;39420.0
1909;42410.0
1910;63680.0
1911;65460.0
1912;56500.0
1914;66140.0
1915;59250.0
1916;37650.0
1917;93650.0
1917;61350.0
1917;73370.0
1918;83140.0
1918;100960.0
1920;131770.0
1922;145460.0
1923;70530.0
1925;95590.0
1926;86750.0
1927;89830.0
1927;102360.0
1927;77130.0
1927;78690.0
1927;21740.0
1929;124880.0
1930;82200.0
1931;88920.0
1932;94770.0
1934;98980.0
1936;105050.0
1936;73560.0
1937;70080.0
1937;30670.0
1939;98790.0
1940;73810.0
1942;63510.0
1943;58930.0
1944;67100.0
1944;40610.0
1945;43660.0
1948;81640.0
1949;49720.0
1951;60700.0
1952;44740.0
1952;17770.0
1954;64500.0
1954;47300.0
1954;27590.0
1954;48730.0
1957;57210.0
1958;33070.0
1958;39510.0
1958;40340.0
1962;105630.0
1964;98010.0
1964;15360.0
1966;58310.0
1967;48150.0
1968;51280.0
1970;51880.0
1974;100640.0
1976;110000.0
1978;58630.0
1980;56470.0
1982;63470.0
1982;38980.0
1982;47970.0
1982;61390.0
1984;50360.0
1986;75980.0
1987;51670.0
1991;109580.0
1991;46660.0
1992;43570.0
1994;79880.0
1995;41360.0
1995;41970.0
1997;72940.0
1999;142080.0
1999;136750.0
1999;115780.0
2001;120280.0
2001;62190.0
2003;142930.0
2004;141230.0
2006;150840.0
2007;66950.0
2009;70830.0
2011;66800.0
2011;39850.0
2011;28500.0
2011;24560.0
2011;36960.0
2012;35690.0
2014;46350.0
2017;78800.0
2020;67000.0
2023;78980.0
2029;125820.0
2029;34700.0
2029;54360.0
2030;41770.0
2032;77040.0
2032;71320.0
2034;126880.0
2036;110930.0
2037;75980.0
2038;81510.0
2038;107080.0
2040;120740.0
2042;118470.0
2045;156450.0
2046;59430.0
2048;120810.0
2049;46780.0
2050;49920.0
2050;32840.0
2050;33810.0
2051;41010.0
2051;34930.0
2052;54160.0
2053;69120.0
2053;30530.0
2054;60360.0
2057;68860.0
2057;58140.0
2058;50140.0
2058;51310.0
2059;47120.0
2063;85220.0
2065;55060.0
2066;90440.0
2066;67480.0
2067;94310.0
2067;70310.0
2067;112780.0
2067;57070.0
2067;105510.0
2067;61840.0
2067;82770.0
2068;117170.0
2069;79560.0
2069;45830.0
2071;76820.0
2072;66060.0
2073;49670.0
2075;57150.0
2075;12410.0
2076;30800.0
2078;77470.0
2078;89110.0
2080;106800.0
2080;45620.0
2080;54880.0
2081;77980.0
2082;75890.0
2082;64640.0
2083;77790.0
2085;145050.0
2085;62660.0
2086;137310.0
2086;61680.0
2086;51090.0
2086;65570.0
2087;87710.0
2087;62220.0
2087;101170.0
2088;112140.0
2090;100760.0
2091;87340.0
2092;101110.0
2093;89990.0
2093;57250.0
2094;66260.0
2097;183360.0
2097;110150.0
2098;101890.0
2099;115780.0
2101;127420.0
2102;70180.0
2102;70580.0
2104;117410.0
2104;47950.0
2104;94830.0
2104;33440.0
2105;86990.0
2107;127150.0
2107;72030.0
2110;187470.0
2111;100140.0
2111;58690.0
2111;57010.0
2111;72350.0
2112;65290.0
2112;34130.0
2112;46240.0
2112;40910.0
2114;59690.0
2115;38740.0
2115;34060.0
2115;44560.0
2115;26740.0
2116;39430.0
2117;63130.0
2118;55990.0
2119;52210.0
2120;46090.0
2122;62570.0
2122;56890.0
2122;44830.0
2122;47750.0
2122;18700.0
2123;45830.0
2123;30560.0
2124;49790.0
2126;66410.0
2126;49640.0
2128;76600.0
2128;26370.0
2128;63000.0
2130;102290.0
2130;35720.0
2131;31670.0
2131;41710.0
2131;40290.0
2131;32710.0
2131;29180.0
2132;33730.0
2133;47710.0
2133;28120.0
2134;38690.0
2136;53540.0
2137;41060.0
2137;25470.0
2137;28300.0
2137;39650.0
2139;47960.0
2139;51140.0
2140;49710.0
2140;33180.0
2143;65400.0
2144;74780.0
2147;162090.0
2149;112160.0
2151;159800.0
2153;130790.0
2155;119050.0
2157;78140.0
2157;27220.0
2158;59510.0
2158;13140.0
2160;55530.0
2161;70430.0
2161;43800.0
2163;66200.0
2164;59650.0
2165;60350.0
2166;51790.0
2167;29840.0
2168;41710.0
2168;40900.0
2168;35920.0
2168;48090.0
2168;49320.0
2169;64920.0
2169;52590.0
2170;65010.0
2170;57150.0
2171;51020.0
2173;50720.0
2174;42520.0
2175;42540.0
2177;84050.0
2178;123700.0
2179;80960.0
2180;83810.0
2180;36460.0
2180;75280.0
2181;99720.0
2181;91860.0
2181;79110.0
2181;82600.0
2181;88710.0
2182;71900.0
2183;92400.0
2184;135950.0
2184;64900.0
2185;97680.0
2185;81350.0
2187;133220.0
2187;34120.0
2187;32910.0
2190;69610.0
2190;71540.0
2191;98190.0
2194;77500.0
2197;89710.0
2198;40540.0
2199;65150.0
2201;68040.0
2202;80840.0
2205;133340.0
2206;80120.0
2207;106760.0
2211;218090.0
2212;97820.0
2212;99380.0
2214;120780.0
2215;153040.0
2216;113220.0
2217;79160.0
2218;86250.0
2219;120500.0
2219;49820.0
2220;80140.0
2222;192700.0
2223;106900.0
2224;74230.0
2225;44020.0
2226;58210.0
2226;25770.0
2227;45050.0
2230;83170.0
2230;53880.0
2231;33560.0
2232;79940.0
2232;139660.0
2232;116270.0
2234;89650.0
2234;91850.0
2234;143980.0
2234;79110.0
2235;65110.0
2236;86630.0
2236;122150.0
2239;168750.0
2241;71830.0
2243;56410.0
2244;76230.0
2246;67500.0
2249;93020.0
2249;97250.0
2251;166530.0
2252;91650.0
2254;175280.0
2254;115340.0
2256;143960.0
2257;56790.0
2257;47590.0
2259;61400.0
2260;40680.0
2261;49600.0
2261;26200.0
2262;50040.0
2263;45030.0
2265;68910.0
2265;26890.0
2265;75790.0
2265;92580.0
2265;71180.0
2265;50050.0
2265;51610.0
2267;172100.0
2267;66550.0
2267;54350.0
2269;64410.0
2270;36580.0
2271;44670.0
2271;40160.0
2271;98340.0
2272;106260.0
2273;69930.0
2273;82000.0
2273;90770.0
2275;117560.0
2276;84890.0
2276;41100.0
2277;114110.0
2277;29340.0
2279;119470.0
2281;100850.0
2284;78450.0
2287;73600.0
2288;59030.0
2288;39350.0
2288;93810.0
2290;139240.0
2291;98810.0
2291;59740.0
2292;102280.0
2293;127000.0
2294;166630.0
2296;157350.0
2296;76290.0
2296;80050.0
2297;111140.0
2298;170960.0
2299;60380.0
2299;47320.0
2299;53380.0
2301;120710.0
2303;130740.0
2303;58270.0
2304;104880.0
2305;77180.0
2306;165690.0
2307;106180.0
2309;149120.0
2310;86460.0
2312;146730.0
2313;88120.0
2316;167760.0
2317;93540.0
2317;72280.0
2318;112760.0
2319;94660.0
2320;94210.0
2321;124130.0
2323;120120.0
2323;85690.0
2323;102210.0
2327;218690.0
2328;109190.0
2328;41510.0
2328;94270.0
2330;92500.0
2330;56720.0
2331;38720.0
2331;28500.0
2333;57670.0
2334;61270.0
2334;68630.0
2334;39230.0
2335;81450.0
2337;228100.0
2338;81560.0
2340;201080.0
2341;137180.0
2341;99390.0
2343;181770.0
2343;107010.0
2343;77120.0
2343;56570.0
2343;123840.0
2343;94050.0
2343;129720.0
2344;149050.0
2346;195360.0
2347;122610.0
2351;287510.0
2351;100310.0
2351;118700.0
2352;164980.0
2353;112910.0
2353;121930.0
2353;45500.0
2353;69250.0
2353;34470.0
2354;84310.0
2357;233070.0
2358;132240.0
2358;36280.0
2359;141820.0
2359;83350.0
2361;160090.0
2362;140440.0
2362;77960.0
2363;51620.0
2363;88430.0
2364;111600.0
2364;124110.0
2366;170010.0
2366;71110.0
2368;209420.0
2371;277270.0
2373;221880.0
2373;92940.0
2374;86630.0
2376;168170.0
2378;71240.0
2380;82180.0
2381;68870.0
2383;108400.0
2385;90650.0
2387;110490.0
2388;91680.0
2391;112080.0
2391;63470.0
2392;82570.0
2392;50020.0
2393;122560.0
2394;72380.0
2397;103390.0
2398;74560.0
2398;43210.0
2398;40360.0
2399;77070.0
2400;116670.0
2401;93310.0
2403;91080.0
2404;68920.0
2405;69090.0
2405;22870.0
2406;92480.0
2407;107170.0
2410;120170.0
2414;129910.0
2419;163380.0
2419;42300.0
2419;60020.0
2420;98640.0
2420;49490.0
2420;72240.0
2420;90330.0
2421;57570.0
2422;63100.0
2422;55230.0
2424;106510.0
2428;147120.0
2428;41380.0
2428;54820.0
2428;77880.0
2428;19050.0
2430;90360.0
2431;114140.0
2433;77200.0
2435;99150.0
2435;44810.0
2437;95330.0
2437;53740.0
2438;84990.0
2439;70630.0
2439;64530.0
2441;80310.0
2442;87910.0
2443;88510.0
2443;68360.0
2445;112100.0
2445;52560.0
2445;39780.0
2446;58150.0
2448;71930.0
2448;71530.0
2450;102360.0
2452;85190.0
2452;51110.0
2452;64770.0
2452;103840.0
2454;100480.0
2456;80290.0
2456;59450.0
2457;113740.0
2458;86660.0
2459;52770.0
2460;59780.0
2460;31140.0
2461;97040.0
2461;24270.0
2461;42860.0
2461;35310.0
2464;144950.0
2465;66330.0
2465;57260.0
2465;52860.0
2465;75250.0
2465;60160.0
2467;75010.0
2467;34730.0
2467;43380.0
2467;43600.0
2468;65980.0
2468;25170.0
2471;100190.0
2472;104720.0
2472;78910.0
2474;84160.0
2476;91340.0
2477;85950.0
2478;93510.0
2478;41190.0
2478;34540.0
2478;37690.0
2478;43590.0
2479;59240.0
2482;120240.0
2483;61140.0
2484;83630.0
2484;34080.0
2485;65160.0
2486;69870.0
2486;53660.0
2487;84010.0
2489;76560.0
2490;66250.0
2490;63570.0
2491;69680.0
2492;69860.0
2494;137490.0
2494;59690.0
2494;43450.0
2494;24940.0
2494;45710.0
2496;89700.0
2497;74860.0
2499;106630.0
2500;71290.0
2501;57290.0
2502;67850.0
2502;56180.0
2504;124790.0
2506;119930.0
2507;55110.0
2507;30280.0
2507;49790.0
2507;57460.0
2508;72850.0
2508;48810.0
2510;105310.0
2511;56510.0
2511;41990.0
2511;44120.0
2513;107140.0
2514;59240.0
2516;107370.0
2518;181960.0
2519;81290.0
2519;51920.0
2519;88080.0
2520;46490.0
2521;72670.0
2521;33860.0
2522;92240.0
2523;62260.0
2523;44700.0
2523;41650.0
2523;23110.0
2527;128210.0
2529;86170.0
2529;44200.0
2530;77120.0
2530;31730.0
2531;118730.0
2531;101860.0
2532;63480.0
2533;69850.0
2535;128130.0
2536;56260.0
2536;85830.0
2538;109420.0
2539;72560.0
2541;80420.0
2541;24580.0
2542;63760.0
2543;52780.0
2544;55280.0
2545;57360.0
2546;85530.0
2547;61930.0
2548;105710.0
2550;81720.0
2550;75720.0
2550;39180.0
2552;113030.0
2553;99940.0
2553;106410.0
2555;90820.0
2555;45100.0
2556;48840.0
2557;74270.0
2557;53530.0
2559;144150.0
2559;57050.0
2561;94310.0
2562;82420.0
2562;45910.0
2562;46640.0
2563;52290.0
2564;90380.0
2564;51070.0
2565;56860.0
2565;62430.0
2565;58950.0
2565;63120.0
2566;50830.0
2567;115820.0
2570;157570.0
2570;37400.0
2572;101390.0
2574;123510.0
2574;46320.0
2574;73200.0
2576;131740.0
2576;72310.0
2576;41690.0
2576;42380.0
2577;75000.0
2579;89120.0
2580;54240.0
2581;63280.0
2581;73580.0
2581;27290.0
2582;83130.0
2583;70530.0
2584;59530.0
2585;60150.0
2586;105790.0
2588;81820.0
2589;57360.0
2590;62460.0
2591;64270.0
2595;142850.0
2595;62900.0
2596;68180.0
2596;36660.0
2598;93000.0
2599;132400.0
2599;41280.0
2599;78710.0
2599;48090.0
2599;39730.0
2599;25650.0
2603;138000.0
2603;46880.0
2605;115630.0
2606;57050.0
2607;63290.0
2607;57330.0
2608;70500.0
